Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
366,-0.116104,366,-0.22885
367,-0.116587,367,-0.234659
368,-0.11758,368,-0.240609
369,-0.118563,369,-0.2467
370,-0.119528,370,-0.252932
371,-0.120469,371,-0.259303
372,-0.121385,372,-0.249984
373,-0.121802,373,-0.256662
374,-0.122731,374,-0.247648
375,-0.123179,375,-0.254628
376,-0.124145,376,-0.261742
377,-0.125106,377,-0.253161
378,-0.125577,378,-0.26057
379,-0.126556,379,-0.25228
380,-0.127049,380,-0.259978
381,-0.12805,381,-0.251975
382,-0.128563,382,-0.259956
383,-0.129581,383,-0.252233
384,-0.130105,384,-0.260492
385,-0.13113,385,-0.253045
386,-0.131657,386,-0.261576
387,-0.132681,387,-0.254399
388,-0.133204,388,-0.263197
389,-0.13422,389,-0.256284
390,-0.134733,390,-0.265345
391,-0.135739,391,-0.258692
392,-0.13624,392,-0.252182
393,-0.136759,393,-0.261641
394,-0.13778,394,-0.255383
395,-0.1383,395,-0.265091
396,-0.13931,396,-0.259078
397,-0.139812,397,-0.253203
398,-0.140328,398,-0.26329
399,-0.141339,399,-0.257652
400,-0.141845,400,-0.252147
401,-0.142363,401,-0.262601
402,-0.143376,402,-0.257326
403,-0.14388,403,-0.268007
404,-0.144866,404,-0.262957
405,-0.145337,405,-0.273862
406,-0.146288,406,-0.269033
407,-0.146725,407,-0.264328
408,-0.14717,408,-0.275574
409,-0.148108,409,-0.271084
410,-0.148539,410,-0.266714
411,-0.148982,411,-0.278291
412,-0.14992,412,-0.274128
413,-0.15035,413,-0.270081
414,-0.150791,414,-0.266149
415,-0.151251,415,-0.278159
416,-0.152206,416,-0.274424
417,-0.15265,417,-0.270799
418,-0.153101,418,-0.267283
419,-0.153565,419,-0.279704
420,-0.154519,420,-0.276374
421,-0.154956,421,-0.273148
422,-0.155395,422,-0.285856
423,-0.156316,423,-0.282807
424,-0.156716,424,-0.295689
425,-0.15759,425,-0.292814
426,-0.15794,426,-0.290039
427,-0.15829,427,-0.287363
428,-0.158653,428,-0.284785
